country,year,population,gdp,electricity_demand,electricity_generation,fossil_electricity,renewables_electricity,nuclear_electricity,coal_electricity,gas_electricity,oil_electricity,solar_electricity,wind_electricity,hydro_electricity,primary_energy_consumption,greenhouse_gas_emissions,carbon_intensity_elec
France,2011,63733776.0,2393401943613.0,511.239990234375,567.6500244140625,59.2400016784668,66.0199966430664,442.3900146484375,17.389999389648438,29.489999771118164,12.359999656677246,2.3299999237060547,12.369999885559082,45.7400016784668,2897.709716796875,42.36000061035156,74.62000274658203
France,2012,64058465.0,2400896391731.0,523.0599975585938,567.5800170898438,56.91999816894531,85.25,425.4100036621094,21.459999084472656,22.75,12.710000038146973,4.429999828338623,15.18000030517578,59.83000183105469,2894.8583984375,44.040000915527344,77.58999633789062
France,2013,64387736.0,2414733629218.0,528.2899780273438,576.75,53.63999938964844,99.43000030517578,423.6799926757813,23.84000015258789,18.38999938964844,11.40999984741211,5.190000057220459,16.139999389648438,71.91999816894531,2925.05322265625,44.0,76.29000091552734
France,2014,64692495.0,2437822780219.0,499.1199951171875,566.3099975585938,35.79999923706055,94.02999877929688,436.4800109863281,11.260000228881836,13.15999984741211,11.380000114440918,6.389999866485596,17.31999969482422,63.77000045776367,2797.7822265625,29.56999969482422,52.220001220703125
France,2015,64916337.0,2464953810985.0,510.0799865722656,574.1400146484375,44.869998931884766,91.83999633789062,437.4299926757813,11.890000343322754,21.13999938964844,11.84000015258789,7.75,21.420000076293945,55.560001373291016,2823.4267578125,33.970001220703125,59.16999816894531
France,2016,65086853.0,2491956183265.0,517.3400268554688,558.8400268554688,56.63999938964844,99.0,403.2000122070313,10.229999542236328,34.970001220703125,11.4399995803833,8.65999984741211,21.3799991607666,60.84000015258789,2766.59716796875,38.349998474121094,68.62000274658203
France,2017,65284775.0,2549057506683.0,515.6099853515625,555.739990234375,65.47000122070312,91.91000366210938,398.3599853515625,12.8100004196167,40.5,12.15999984741211,8.869999885559082,24.61000061035156,50.0,2756.22900390625,43.52000045776367,78.30999755859375
France,2018,65519537.0,2596599107835.0,513.27001953125,576.239990234375,49.45000076293945,113.8499984741211,412.94000244140625,8.3100004196167,30.549999237060547,10.59000015258789,11.149999618530272,28.600000381469727,65.11000061035156,2790.4287109375,34.529998779296875,59.91999816894531
France,2019,65729460.0,2644453795826.0,507.8500061035156,565.52001953125,53.61000061035156,112.9000015258789,399.010009765625,3.640000104904175,39.2400016784668,10.729999542236328,12.020000457763672,34.720001220703125,56.90999984741211,2731.347412109375,33.810001373291016,59.790000915527344
France,2020,65905273.0,2438594133224.0,482.2099914550781,527.25,48.38999938964844,125.02999877929688,353.8299865722656,3.0899999141693115,35.25,10.050000190734863,13.09000015258789,40.04999923706055,62.52000045776367,2444.265380859375,31.149999618530273,59.08000183105469
France,2021,66083547.0,2604822841790.0,505.4200134277344,550.3099975585938,48.849998474121094,122.0999984741211,379.3599853515625,5.440000057220459,33.310001373291016,10.100000381469728,15.279999732971191,37.119998931884766,59.540000915527344,2597.560546875,32.90999984741211,59.79999923706055
France,2022,66277412.0,2671568767031.0,483.19000244140625,468.25,60.349998474121094,113.16999816894533,294.7300109863281,4.159999847412109,45.7400016784668,10.449999809265137,19.34000015258789,38.0,45.560001373291016,2306.19189453125,36.790000915527344,78.56999969482422
France,2023,66438828.0,2738314692272.0,466.3900146484375,516.8599853515625,41.060001373291016,137.60000610351562,338.20001220703125,1.6100000143051147,30.020000457763672,9.43000030517578,22.59000015258789,48.04999923706055,55.900001525878906,2406.513671875,27.719999313354492,53.630001068115234
Germany,2000,81797255.0,2718560455818.0,572.010009765625,568.9500122070312,363.9299926757813,35.40999984741211,169.61000061035156,296.67999267578125,49.20000076293945,18.049999237060547,0.0,9.350000381469728,21.729999542236328,3988.17919921875,326.1000061035156,573.1599731445312
Germany,2001,81933882.0,2793373055251.0,582.5999755859375,578.9400024414062,369.760009765625,37.880001068115234,171.3000030517578,293.739990234375,55.5,20.520000457763672,0.1000000014901161,10.460000038146973,22.729999542236328,4062.799072265625,327.3800048828125,565.47998046875
Germany,2002,82068328.0,2822441773260.0,593.760009765625,583.760009765625,374.4299926757813,44.4900016784668,164.83999633789062,299.6000061035156,56.29999923706055,18.530000686645508,0.2000000029802322,15.859999656677246,23.1200008392334,4011.722900390625,332.5199890136719,569.6199951171875
Germany,2003,82111619.0,2831676106520.0,598.760009765625,602.030029296875,390.2999877929687,46.66999816894531,165.05999755859375,304.6300048828125,62.59000015258789,23.079999923706055,0.3100000023841858,19.09000015258789,18.31999969482422,4010.470947265625,343.1600036621094,570.010009765625
Germany,2004,82092706.0,2894624877966.0,606.97998046875,609.5999755859375,384.55999755859375,57.970001220703125,167.07000732421875,298.7699890136719,62.66999816894531,23.1200008392334,0.5600000023841858,26.020000457763672,20.75,4009.893310546875,338.1499938964844,554.7100219726562
Germany,2005,82046733.0,2945460930734.0,608.77001953125,613.3400268554688,386.8599853515625,63.43000030517578,163.0500030517578,288.1400146484375,72.19000244140625,26.530000686645508,1.309999942779541,27.770000457763672,19.63999938964844,3962.63525390625,335.07000732421875,546.2999877929688
Germany,2006,81701971.0,3086359147617.0,613.219970703125,630.2000122070312,390.3699951171875,72.55999755859375,167.27000427246094,288.92999267578125,74.7300033569336,26.709999084472656,2.2699999809265137,31.31999969482422,20.030000686645508,4062.38720703125,337.9200134277344,536.2100219726562
Germany,2007,81298546.0,3220275669650.0,614.5399780273438,631.0999755859375,401.1300048828125,89.44000244140625,140.52999877929688,297.1000061035156,77.44999694824219,26.579999923706055,3.140000104904175,40.5099983215332,21.170000076293945,3893.42333984375,348.25,551.8099975585938
Germany,2008,81110780.0,3289020399474.0,612.1900024414062,632.2899780273438,389.4299926757813,94.37000274658205,148.49000549316406,275.2099914550781,88.4800033569336,25.739999771118164,4.510000228881836,41.380001068115234,20.440000534057617,3934.666259765625,332.2099914550781,525.4099731445312
Germany,2009,80935276.0,3136502162046.0,575.6900024414062,587.9600219726562,356.95001220703125,96.08000183105467,134.92999267578125,253.4499969482422,80.2699966430664,23.229999542236328,6.71999979019165,39.41999816894531,19.030000686645508,3692.17822265625,306.6499938964844,521.5499877929688
Germany,2010,80830916.0,3301123203586.0,609.260009765625,624.2100219726562,378.239990234375,105.41000366210938,140.55999755859375,262.8900146484375,88.76000213623047,26.59000015258789,11.960000038146973,38.54999923706055,20.950000762939453,3847.1513671875,322.5,516.6500244140625
Germany,2011,80857877.0,3467712967640.0,601.22998046875,605.0,372.6000061035156,124.43000030517578,107.97000122070312,262.4599914550781,85.66999816894531,24.469999313354492,19.989999771118164,49.86000061035156,17.670000076293945,3710.584716796875,320.45001220703125,529.6699829101562
Germany,2012,80916391.0,3482225441398.0,599.27001953125,619.8099975585938,376.9500122070313,143.39999389648438,99.45999908447266,276.2300109863281,75.94999694824219,24.770000457763672,26.739999771118164,51.68000030517578,21.75,3761.916259765625,331.0799865722656,534.1599731445312
Germany,2013,81041581.0,3497463140441.0,597.5,629.6900024414062,380.4500122070313,151.9499969482422,97.29000091552734,288.20001220703125,67.0,25.25,30.6200008392334,52.7400016784668,23.0,3868.51708984375,338.79998779296875,538.0399780273438
Germany,2014,81376078.0,3574741315261.0,584.8699951171875,618.75,359.69000244140625,161.92999267578125,97.12999725341795,274.4100036621094,60.61000061035156,24.670000076293945,35.45000076293945,58.5,19.59000015258789,3710.464599609375,322.7900085449219,521.6799926757812
Germany,2015,82077546.0,3628073946157.0,590.8900146484375,639.1699829101562,359.239990234375,188.13999938964844,91.79000091552734,272.20001220703125,61.470001220703125,25.56999969482422,38.08000183105469,80.62000274658203,18.979999542236328,3780.85986328125,321.8800048828125,503.5899963378906
Germany,2016,82760102.0,3708979940863.0,591.0,641.52001953125,367.760009765625,189.1300048828125,84.62999725341797,261.75,80.62000274658203,25.38999938964844,37.560001373291016,79.91999816894531,20.549999237060547,3841.451171875,319.6700134277344,498.2999877929687
Germany,2017,83104010.0,3808389445530.0,592.0,644.4600219726562,352.4599914550781,215.67999267578125,76.31999969482422,241.2599945068359,86.04000091552734,25.15999984741211,38.7599983215332,105.69000244140624,20.149999618530273,3949.555908203125,302.7099914550781,469.7099914550781
Germany,2018,83368507.0,3845758522294.0,583.5399780273438,632.280029296875,333.3500061035156,222.92999267578125,76.0,228.16000366210935,81.55999755859375,23.6299991607666,44.31999969482422,109.9499969482422,17.690000534057617,3845.41357421875,287.3999938964844,454.5499877929687
Germany,2019,83559184.0,3886392581475.0,567.4199829101562,600.0900268554688,283.8500061035156,241.1699981689453,75.06999969482422,171.4499969482422,90.0,22.399999618530273,45.220001220703125,125.88999938964844,19.729999542236328,3753.70361328125,235.5399932861328,392.510009765625
Germany,2020,83628711.0,3742721113842.0,547.719970703125,566.75,250.8800048828125,251.4900054931641,64.37999725341797,134.60000610351562,95.0,21.280000686645508,49.5,132.11000061035156,18.719999313354492,3498.9150390625,201.5399932861328,355.6099853515625
Germany,2021,83697080.0,3841041747482.0,560.25,578.8300170898438,277.20001220703125,232.5,69.12999725341797,164.64999389648438,90.30999755859376,22.239999771118164,49.34000015258789,114.16000366210938,19.65999984741211,3598.492431640625,228.42999267578125,394.6400146484375
Germany,2022,84086227.0,3909612753939.0,539.6199951171875,566.8800048828125,280.6300048828125,251.5399932861328,34.709999084472656,179.92999267578125,79.05000305175781,21.649999618530273,60.29999923706055,124.80999755859376,17.6200008392334,3455.449951171875,237.94000244140625,419.739990234375
Germany,2023,84548233.0,3978183760396.0,512.9099731445312,503.69000244140625,222.3999938964844,274.07000732421875,7.21999979019165,124.77999877929688,76.66000366210938,20.959999084472656,63.869998931884766,137.50999450683594,21.239999771118164,3178.885986328125,183.86000061035156,365.0299987792969
India,2000,1057922731.0,2804478499774.0,572.6900024414062,571.3900146484375,475.3500061035156,80.2699966430664,15.770000457763672,390.2300109863281,55.959999084472656,29.15999984741211,0.0099999997764825,1.5800000429153442,76.98999786376953,3725.401123046875,422.8500061035156,740.0399780273438
India,2001,1077898579.0,2940745466088.0,587.3800048828125,586.0900268554688,491.010009765625,76.19000244140625,18.88999938964844,408.2900085449219,55.93000030517578,26.790000915527344,0.0099999997764825,2.0899999141693115,72.0199966430664,3740.87353515625,438.0400085449219,747.3900146484375
India,2002,1097600380.0,3024984520809.0,610.989990234375,609.6400146484375,517.510009765625,72.77999877929688,19.350000381469727,426.7000122070313,62.880001068115234,27.93000030517578,0.0099999997764825,2.0899999141693115,68.54000091552734,3870.80859375,460.739990234375,755.760009765625
India,2003,1116803000.0,3251114494190.0,639.8200073242188,638.1300048828125,545.3599853515625,74.62999725341797,18.13999938964844,441.4700012207031,72.80000305175781,31.09000015258789,0.0199999995529651,2.5999999046325684,69.30000305175781,4008.7099609375,483.7099914550781,758.010009765625
India,2004,1135991509.0,3495022816540.0,700.02001953125,698.3200073242188,567.8599853515625,109.1999969482422,21.260000228881836,463.010009765625,76.58000183105469,28.270000457763672,0.0199999995529651,5.230000019073486,100.63999938964844,4352.6513671875,505.44000244140625,723.7899780273438
India,2005,1154676321.0,3752627653422.0,706.0700073242188,704.52001953125,579.3200073242188,107.47000122070312,17.729999542236328,478.4800109863281,75.47000122070312,25.3700008392334,0.0199999995529651,5.989999771118164,97.41999816894533,4608.4169921875,517.1400146484375,734.030029296875
India,2006,1172878888.0,4069856052453.0,747.1699829101562,744.4299926757812,599.239990234375,127.55999755859376,17.6299991607666,505.4599914550781,74.69999694824219,19.079999923706055,0.0099999997764825,9.34000015258789,112.62000274658205,4854.86669921875,538.25,723.0399780273438
India,2007,1190676028.0,4403215224414.0,801.2000122070312,796.260009765625,636.6799926757812,141.75,17.829999923706055,533.27001953125,90.05000305175781,13.359999656677246,0.0599999986588954,11.68000030517578,122.61000061035156,5268.9599609375,571.6099853515625,717.8699951171875
India,2008,1207930960.0,4649548164533.0,834.25,828.4099731445312,674.27001953125,138.91000366210938,15.229999542236328,573.1199951171875,85.87999725341797,15.270000457763672,0.0599999986588954,14.380000114440918,115.16999816894533,5576.52880859375,607.2899780273438,733.0800170898438
India,2009,1225524764.0,4993478894185.0,883.9299926757812,878.6300048828125,728.5599975585938,133.25,16.81999969482422,611.1099853515625,104.37000274658205,13.079999923706056,0.0799999982118606,16.270000457763672,106.33999633789062,5988.3896484375,654.1799926757812,744.5499877929688
India,2010,1243481565.0,5361371354007.0,941.9400024414062,936.3900146484376,771.780029296875,141.52999877929688,23.079999923706055,642.969970703125,118.02999877929688,10.779999732971191,0.1099999994039535,19.459999084472656,108.73999786376952,6247.89013671875,692.3900146484375,739.4299926757812
India,2011,1261224956.0,5720692888000.0,1037.43994140625,1032.3199462890625,828.1599731445312,171.94000244140625,32.220001220703125,701.25,117.55999755859376,9.350000381469728,0.8299999833106995,23.950000762939453,131.6999969482422,6587.01025390625,745.4500122070312,722.1099853515625
India,2012,1278674501.0,6052427493607.0,1093.06005859375,1088.4200439453125,893.4500122070312,161.8300018310547,33.13999938964844,787.1300048828125,96.25,10.06999969482422,2.0999999046325684,27.43000030517578,115.77999877929688,6937.76806640625,808.5399780273438,742.8599853515625
India,2013,1295829507.0,6424470752490.0,1145.1800537109375,1141.22998046875,924.9299926757812,182.9900054931641,33.310001373291016,847.969970703125,66.30999755859375,10.649999618530272,3.430000066757202,30.010000228881836,131.97999572753906,7163.0615234375,843.3599853515625,738.989990234375
India,2014,1312277184.0,6875186158349.0,1259.25,1258.6800537109375,1025.489990234375,198.5,34.689998626708984,949.9299926757812,64.01000213623047,11.550000190734863,4.909999847412109,33.45000076293945,139.0,7652.73193359375,935.47998046875,743.219970703125
India,2015,1328024494.0,7391521519812.0,1310.6500244140625,1310.56005859375,1080.5799560546875,191.6699981689453,38.310001373291016,1006.5499877929688,64.7699966430664,9.260000228881836,7.090000152587891,32.7400016784668,133.47999572753906,7892.48974609375,983.739990234375,750.6300048828125
India,2016,1343944296.0,8057465593010.0,1393.8399658203125,1394.9300537109375,1155.6300048828125,201.3999938964844,37.900001525878906,1073.5999755859375,72.62000274658203,9.40999984741211,12.199999809265137,43.45000076293945,128.5500030517578,8262.8564453125,1048.81005859375,751.8699951171875
India,2017,1359657398.0,8550029645172.0,1460.800048828125,1462.3900146484375,1199.02001953125,225.9600067138672,37.40999984741211,1115.239990234375,74.98999786376953,8.789999961853027,22.36000061035156,52.630001068115234,135.97999572753906,8571.6708984375,1086.6800537109375,743.0900268554688
India,2018,1374659067.0,9173201683791.0,1567.81005859375,1571.6500244140625,1276.52001953125,256.0799865722656,39.04999923706055,1198.8599853515625,71.26000213623047,6.400000095367432,37.45000076293945,60.310001373291016,139.9199981689453,9063.3603515625,1159.43994140625,737.719970703125
India,2019,1389030307.0,9595463242427.0,1608.0400390625,1611.1800537109375,1273.780029296875,292.239990234375,45.15999984741211,1198.760009765625,71.94999694824219,3.069999933242798,47.650001525878906,63.310001373291016,162.2899932861328,9281.5947265625,1157.43994140625,718.3800048828125
India,2020,1402617694.0,8945313249462.0,1570.8599853515625,1570.969970703125,1221.6600341796875,304.70001220703125,44.61000061035156,1143.780029296875,74.79000091552734,3.0899999141693115,60.45000076293945,60.43000030517578,163.94000244140625,8792.2197265625,1108.9200439453125,705.8800048828125
India,2021,1414203896.0,9801621018003.0,1683.2900390625,1683.3199462890625,1319.3499755859375,320.04998779296875,43.91999816894531,1255.56005859375,60.400001525878906,3.390000104904175,70.19000244140625,68.08999633789062,160.57000732421875,9544.96875,1201.0699462890625,713.510009765625
India,2022,1425423209.0,10476248645535.0,1804.4100341796875,1806.1400146484375,1394.0699462890625,365.8800048828125,46.189998626708984,1344.4200439453125,46.16999816894531,3.4800000190734863,97.4499969482422,70.05000305175781,175.08999633789062,10059.4775390625,1273.6800537109375,705.2000122070312
India,2023,1438069597.0,11150876273067.0,1917.280029296875,1918.969970703125,1500.0899658203125,370.6799926757813,48.20000076293945,1445.43994140625,50.79999923706055,3.849999904632568,116.12999725341795,82.11000061035156,149.42999267578125,10827.859375,1368.449951171875,713.1199951171875
Indonesia,2000,216077789.0,1138300071768.0,98.04000091552734,98.04000091552734,78.44000244140625,19.600000381469727,0.0,34.0,31.93000030517578,12.510000228881836,0.0,0.0,10.020000457763672,1164.1988525390625,61.83000183105469,630.6599731445312
Indonesia,2001,219097905.0,1185220908414.0,106.16000366210938,106.16000366210938,83.97000122070312,22.190000534057617,0.0,37.709999084472656,33.09000015258789,13.170000076293944,0.0,0.0,11.649999618530272,1246.6851806640625,66.45999908447266,626.0399780273438
Indonesia,2002,222088499.0,1244249942443.0,113.04000091552734,113.04000091552734,92.04000091552734,21.0,0.0,42.93000030517578,29.260000228881836,19.850000381469727,0.0,0.0,9.93000030517578,1281.019287109375,72.73999786376953,643.489990234375
Indonesia,2003,225048005.0,1309811268640.0,117.38999938964844,117.38999938964844,97.56999969482422,19.81999969482422,0.0,46.459999084472656,27.950000762939453,23.15999984741211,0.0,0.0,9.100000381469728,1391.677734375,77.06999969482422,656.530029296875
Indonesia,2004,227926649.0,1387446383159.0,124.77999877929688,124.77999877929688,103.80999755859376,20.969999313354492,0.0,48.209999084472656,26.760000228881836,28.84000015258789,0.0,0.0,9.670000076293944,1376.7242431640625,81.56999969482422,653.7100219726562
Indonesia,2005,230871648.0,1474875329634.0,132.88999938964844,132.88999938964844,110.2300033569336,22.65999984741211,0.0,51.83000183105469,21.700000762939453,36.70000076293945,0.0,0.0,10.729999542236328,1416.8919677734375,86.44999694824219,650.5399780273438
Indonesia,2006,233951650.0,1565012923832.0,138.0,138.0,116.81999969482422,21.18000030517578,0.0,58.66999816894531,23.950000762939453,34.20000076293945,0.0,0.0,9.619999885559082,1441.1275634765625,92.1999969482422,668.1199951171875
Indonesia,2007,237062338.0,1674227359084.0,148.39999389648438,148.39999389648438,124.11000061035156,24.290000915527344,0.0,63.900001525878906,24.799999237060547,35.40999984741211,0.0,0.0,11.289999961853027,1546.6805419921875,98.41000366210938,663.1400146484375
Indonesia,2008,240157902.0,1809491142510.0,155.89999389648438,155.89999389648438,129.55999755859375,26.34000015258789,0.0,61.4900016784668,27.760000228881836,40.310001373291016,0.0,0.0,11.529999732971191,1564.58447265625,101.8000030517578,652.97998046875
Indonesia,2009,243220024.0,1905717479305.0,162.8699951171875,162.8699951171875,136.0800018310547,26.790000915527344,0.0,65.91000366210938,40.400001525878906,29.770000457763672,0.0,0.0,11.380000114440918,1607.2708740234375,107.5999984741211,660.6500244140625
Indonesia,2010,246305327.0,2039334560589.0,177.55999755859375,177.55999755859375,142.92999267578125,34.630001068115234,0.0,68.4800033569336,38.83000183105469,35.619998931884766,0.0,0.0,17.459999084472656,1739.4896240234375,113.08999633789062,636.9099731445312
Indonesia,2011,249470029.0,2178184530109.0,191.8800048828125,191.8800048828125,161.4199981689453,30.459999084472656,0.0,81.08999633789062,39.15999984741211,41.16999816894531,0.0,0.0,12.420000076293944,1837.593994140625,128.02999877929688,667.239990234375
Indonesia,2012,252698525.0,2309530044109.0,208.9600067138672,208.9600067138672,177.85000610351562,31.11000061035156,0.0,102.16999816894533,48.91999816894531,26.760000228881836,0.0,0.0,12.800000190734863,1937.1455078125,143.5800018310547,687.1199951171875
Indonesia,2013,255852464.0,2437876929100.0,225.17999267578125,225.17999267578125,189.67999267578125,35.5,0.0,111.25,58.04999923706055,20.3799991607666,0.0099999997764825,0.0,16.920000076293945,1824.5107421875,153.61000061035156,682.1699829101562
Indonesia,2014,258877395.0,2559933272409.0,237.5500030517578,237.5399932861328,203.1300048828125,34.40999984741211,0.0,119.52999877929688,60.540000915527344,23.059999465942383,0.0099999997764825,0.0,15.15999984741211,1856.6339111328125,164.27999877929688,691.5900268554688
Indonesia,2015,261799249.0,2684763880628.0,243.2899932861328,243.27999877929688,209.72000122070312,33.560001373291016,0.0,124.66000366210938,54.13999938964844,30.920000076293945,0.0099999997764825,0.0,13.739999771118164,1896.4610595703125,169.39999389648438,696.3200073242188
Indonesia,2016,264627429.0,2819889903036.0,258.239990234375,257.54998779296875,217.97000122070312,39.58000183105469,0.0,135.3800048828125,61.790000915527344,20.799999237060547,0.0199999995529651,0.0099999997764825,18.68000030517578,1884.2283935546875,177.4600067138672,689.030029296875
Indonesia,2017,267346654.0,2962852274581.0,266.95001220703125,265.8299865722656,222.63999938964844,43.189998626708984,0.0,147.9600067138672,55.83000183105469,18.850000381469727,0.0299999993294477,0.0,18.6299991607666,2023.71142578125,183.02000427246097,688.489990234375
Indonesia,2018,269951847.0,3116158974437.0,285.2900085449219,283.7900085449219,235.41000366210935,48.380001068115234,0.0,160.00999450683594,57.45000076293945,17.950000762939453,0.0900000035762786,0.1899999976158142,21.63999938964844,2131.561767578125,194.1300048828125,684.0599975585938
Indonesia,2019,272489381.0,3272568062078.0,297.1199951171875,295.44000244140625,247.3999938964844,48.040000915527344,0.0,174.49000549316406,62.31999969482422,10.59000015258789,0.1199999973177909,0.4799999892711639,21.15999984741211,2253.93896484375,204.97999572753903,693.8099975585938
Indonesia,2020,274814861.0,3204972631957.0,293.3699951171875,291.82000732421875,238.92999267578125,52.88999938964844,0.0,180.8699951171875,51.279998779296875,6.78000020980835,0.1700000017881393,0.4699999988079071,24.329999923706055,2116.310302734375,199.94000244140625,685.1500244140625
Indonesia,2021,276758056.0,3323654666991.0,310.3299865722656,309.3599853515625,253.16000366210935,56.20000076293945,0.0,189.9600067138672,56.529998779296875,6.670000076293945,0.1899999976158142,0.4399999976158142,24.700000762939453,2196.6806640625,211.72999572753903,684.4099731445312
Indonesia,2022,278830527.0,3500093638879.0,334.3399963378906,333.5400085449219,268.1300048828125,65.41000366210938,0.0,205.30999755859375,56.709999084472656,6.110000133514404,0.4399999976158142,0.3600000143051147,27.299999237060547,2749.242431640625,225.41000366210935,675.8099975585938
Indonesia,2023,281190068.0,3676532610767.0,351.489990234375,350.6000061035156,285.3999938964844,65.19999694824219,0.0,216.77999877929688,62.040000915527344,6.579999923706055,0.7099999785423279,0.4799999892711639,24.59000015258789,2785.135009765625,238.69000244140625,680.7999877929688
Japan,2000,127027794.0,4209651870326.0,1099.6700439453125,1099.6700439453125,679.52001953125,101.02999877929688,319.1199951171875,238.2400054931641,258.5,182.77999877929688,0.3400000035762787,0.1099999994039535,84.47000122070312,6253.32373046875,466.7300109863281,424.4299926757813
Japan,2001,127260144.0,4224163277272.0,1083.1400146484375,1083.1400146484375,664.280029296875,98.31999969482422,320.5400085449219,253.91000366210935,256.5199890136719,153.85000610351562,0.5,0.25,81.54000091552734,6185.70361328125,459.2699890136719,424.0199890136719
Japan,2002,127484599.0,4226576076119.0,1103.0699462890625,1103.0699462890625,690.1699829101562,98.63999938964844,314.260009765625,264.4200134277344,252.7599945068359,172.99000549316406,0.6899999976158142,0.4099999964237213,80.5999984741211,6165.896484375,478.4299926757813,433.7300109863281
Japan,2003,127671254.0,4288493482445.0,1092.5899658203125,1092.5899658203125,750.3800048828125,112.12999725341795,230.0800018310547,292.05999755859375,273.1000061035156,185.22000122070312,0.949999988079071,0.8299999833106995,92.47000122070312,6162.91259765625,520.4199829101562,476.3200073242187
Japan,2004,127815769.0,4380398118363.0,1121.18994140625,1121.18994140625,722.8900146484375,112.43000030517578,285.8699951171875,295.3900146484375,257.8599853515625,169.63999938964844,1.2699999809265137,1.440000057220459,91.66999816894533,6247.1064453125,504.8299865722656,450.260009765625
Japan,2005,127913331.0,4450600710060.0,1153.0699462890625,1153.0699462890625,757.239990234375,102.79000091552734,293.0400085449219,319.20001220703125,253.08999633789065,184.9499969482422,1.6299999952316284,1.909999966621399,77.55999755859375,6353.93603515625,532.489990234375,461.7999877929687
Japan,2006,127997247.0,4514225078439.0,1164.3499755859375,1164.3499755859375,745.5900268554688,114.47000122070312,304.2900085449219,311.3399963378906,280.0400085449219,154.2100067138672,2.0,2.130000114440918,88.80999755859375,6336.10205078125,520.75,447.25
Japan,2007,128087683.0,4590814009043.0,1180.1099853515625,1180.1099853515625,799.3400268554688,101.76000213623048,279.010009765625,317.30999755859375,296.8500061035156,185.17999267578125,2.309999942779541,2.740000009536743,74.51000213623047,6275.4208984375,554.8800048828125,470.19000244140625
Japan,2008,128155992.0,4542408020234.0,1183.699951171875,1183.699951171875,829.97998046875,101.9800033569336,251.7400054931641,333.70001220703125,324.8299865722656,171.4499969482422,2.5899999141693115,2.940000057220459,75.16000366210938,6158.08447265625,574.3599853515625,485.2200012207031
Japan,2009,128192471.0,4298103109270.0,1114.02001953125,1114.02001953125,742.0900268554688,97.27999877929688,274.6499938964844,312.0799865722656,324.7200012207031,105.29000091552734,3.049999952316284,3.430000066757202,70.47000122070312,5622.33203125,512.6799926757812,460.2099914550781
Japan,2010,128185273.0,4480295644398.0,1156.0400390625,1156.0400390625,745.4400024414062,118.23999786376952,292.3599853515625,316.8500061035156,326.0899963378906,102.5,3.9800000190734863,3.930000066757202,88.5,5983.1689453125,516.3599853515625,446.6600036621094
Japan,2011,128096430.0,4468738319171.0,1104.199951171875,1104.199951171875,827.77001953125,113.5,162.92999267578125,285.07000732421875,379.8299865722656,162.8699951171875,5.440000057220459,4.460000038146973,82.48999786376953,5669.59423828125,558.0,505.3399963378906
Japan,2012,127928283.0,4530172048567.0,1106.8800048828125,1106.8800048828125,977.5599975585938,111.33000183105467,17.989999771118164,334.29998779296875,435.489990234375,207.77000427246097,7.369999885559082,4.730000019073486,77.0999984741211,5615.28466796875,658.0700073242188,594.530029296875
Japan,2013,127723642.0,4621006950566.0,1087.760009765625,1087.760009765625,952.6099853515624,120.5500030517578,14.600000381469728,362.5499877929687,423.5799865722656,166.47999572753906,12.90999984741211,5.130000114440918,79.33000183105469,5576.220703125,648.2000122070312,595.9000244140625
Japan,2014,127486601.0,4634693421103.0,1062.719970703125,1062.719970703125,928.8200073242188,133.89999389648438,0.0,355.6000061035156,450.8800048828125,122.33999633789062,23.549999237060547,5.010000228881836,81.70999908447266,5431.794921875,628.6300048828125,591.530029296875
Japan,2015,127275868.0,4707025000790.0,1030.1199951171875,1030.1199951171875,871.5800170898438,154.02000427246094,4.519999980926514,349.6400146484375,417.5,104.44000244140624,34.540000915527344,5.21999979019165,85.7699966430664,5363.2607421875,595.4600219726562,578.0499877929688
Japan,2016,127159950.0,4742508721138.0,1063.699951171875,1063.699951171875,894.25,151.77000427246094,17.68000030517578,338.5899963378906,458.4299926757813,97.2300033569336,43.33000183105469,5.340000152587891,79.43000030517578,5295.8193359375,603.1599731445312,567.0399780273438
Japan,2017,127064686.0,4821960242931.0,1076.8599853515625,1076.8599853515625,884.489990234375,163.3000030517578,29.06999969482422,363.4700012207031,464.1300048828125,56.88999938964844,54.040000915527344,6.21999979019165,79.23999786376953,5354.1962890625,600.9199829101562,558.030029296875
Japan,2018,126913432.0,4852985093686.0,1082.9300537109375,1082.9300537109375,858.47998046875,175.33999633789062,49.11000061035156,360.6600036621094,445.6099853515625,52.209999084472656,61.220001220703125,7.369999885559082,81.0,5317.67041015625,586.3699951171875,541.469970703125
Japan,2019,126699421.0,4833467877373.0,1047.4000244140625,1047.4000244140625,805.3499755859375,176.41000366210938,65.63999938964844,350.7699890136719,416.9500122070313,37.630001068115234,67.43000030517578,7.460000038146973,73.91999816894531,5205.60009765625,553.5399780273438,528.489990234375
Japan,2020,126304533.0,4626661481209.0,1011.030029296875,1011.030029296875,775.0,193.02999877929688,43.0,340.25,409.44000244140625,25.309999465942383,75.91999816894531,8.40999984741211,78.33000183105469,4825.23974609375,533.5700073242188,527.75
Japan,2021,125679342.0,4725883595048.0,1034.6700439453125,1034.6700439453125,765.3099975585938,208.13999938964844,61.220001220703125,348.260009765625,385.7799987792969,31.270000457763672,84.18000030517578,9.539999961853027,79.62999725341797,5029.7080078125,532.3300170898438,514.489990234375
